serial_number,asset_tag_id,device_name,mac_address,manufacturer,model,hardware_specs,attached_peripheral_devices,asset_category,asset_subcategory,related_po_number,vendor,purchase_date,purchase_cost,cost_center,warranty_term,warranty_expiry_date,support_agreements,assigned_user,recently_logged_in_users,last_found_ip_address,assigned_location,discovered_location,lifecycle_status,technical_sme,installed_os,installed_software,related_it_tickets,maintenance_count,environmental_conditions,hardware_specs_quality,asset_age_days,under_warranty,days_since_last_login,num_installed_software,hardware_power_score,location_match
5774f568-7f55-4a81-b398-8e8e387e1ea6,233a43de-3a28-40c9-9a29-835ee6f7cc79,fight,42:9f:44:b1:aa:28,apple,modeld,"16GB, 512GB SSD, AMD Ryzen 5/AMD RX 580",Mouse,server,tower,94924ce6-08e6-43b6-8b07-3ed3fcccf9c5,"anderson, garcia and hickman",2021-04-19,2420.21,finance,2 years,2023-04-19,Basic Support,james hoover,Emily Garcia,4.210.243.201,new york,new york,In Maintenance,john doe,linux,Zoom,436acbe0-66bb-4fc2-91cc-54ff20c1b490,5,low,low,1181,0,,1,6,1
bb943aa6-c669-49c3-87c4-8b96a6b63d7d,89059480-5f5d-4c14-93e3-6834a921a9bd,as,86:34:62:58:1b:bf,hp,modelc,"32GB, 512GB SSD, Intel i5/NVIDIA GTX 1650",None,server,rack,0661490c-28ef-47c4-ba67-75a876d30325,"thomas, smith and cook",2021-08-20,1838.08,finance,1 years,2022-08-20,Extended Support,richard randolph,"Joseph Bean, Scott Rasmussen MD, Lindsay Howard",42.114.11.145,los angeles,chicago,Decommissioned,john doe,linux,MS Office,143946e7-2f0b-47d5-bcdb-773ba5282123,2,low,high,1058,0,,1,7,0
2eeca95d-5370-422f-a414-285f40341642,b4a6082c-8403-482e-8824-86a24236e941,television,18:8e:97:42:b1:27,hp,modela,"8GB, 512GB SSD, Intel i7/AMD RX 580",Mouse,server,blade,3ca9457e-1bec-4480-a4db-c778c3577ccf,stewart plc,2023-05-11,2515.31,finance,2 years,2025-05-11,Basic Support,emily smith,"Charlotte Solomon, Dr. David Hall, Reginald Thomas",184.8.238.182,chicago,los angeles,Active,jane smith,windows 10,"Visual Studio, MS Office, Zoom",c5a72723-5774-4a9c-b8e9-c825816a12c6,3,high,medium,429,1,,3,6,0
e66abe49-ed2e-4365-a9ce-e12eb8818976,94342b18-3134-47ce-9ba7-5edab803a19f,professor,aa:63:3f:e1:74:31,dell,modela,"16GB, 256GB SSD, Intel i7/AMD RX 580",Keyboard,laptop,gaming,b8e163d6-1f3b-46eb-ab01-846c0398f430,"ashley, white and wheeler",2023-01-24,4728.05,marketing,2 years,2025-01-24,Basic Support,james duncan,"Stephanie Baldwin, Madison Rocha",29.65.93.41,los angeles,san francisco,Active,robert brown,macos,"MS Office, Visual Studio",359674aa-9443-47fb-910c-a3e852bdd535,3,high,low,536,1,,2,6,0
95a588cc-d01e-429d-9e30-eaed4d9b11c8,36f04fbb-834c-4281-a65a-9910d3e86c71,base,a8:67:08:e9:b4:0f,hp,modelb,"16GB, 512GB SSD, AMD Ryzen 5/NVIDIA GTX 1650",None,desktop,mini pc,acb9804d-d269-4269-a855-cb3005927cfd,"chen, ponce and brooks",2023-01-24,2200.19,marketing,3 years,2026-01-24,Basic Support,emma buchanan,Kathleen Haynes,54.52.4.62,los angeles,chicago,Active,robert brown,windows 10,"Zoom, Visual Studio, MS Office",3a3c61c2-b122-4c7f-8b94-14dc26b7228a,1,medium,low,536,1,,3,6,0
2c0f5a77-4881-4b8f-8f57-6d35867b9b75,21143ee4-019a-443d-a734-1b4c82ddb744,dark,72:17:57:53:85:eb,dell,modela,"16GB, 512GB SSD, Intel i7/AMD RX 580",Monitor,laptop,business,dcde2705-2c19-4d9b-bb2f-85085c189ea8,james group,2021-06-17,2364.17,finance,2 years,2023-06-17,Basic Support,linda peterson,"Stephanie Mason, Amanda Stokes",166.92.125.120,san francisco,chicago,In Maintenance,emily davis,linux,"Zoom, Adobe Photoshop",63a3ed64-d703-4824-9f68-95ef3ee0182a,1,high,high,1122,0,,2,7,0
30aa241c-178f-4ee2-bf0c-9ceaa4a5166d,2660ee6a-b4be-4964-904f-41a0b2949470,main,e8:8a:98:2d:ed:c6,cisco,modeld,"32GB, 1TB HDD, Intel i7/AMD RX 580",Printer,router,wireless,b20cfcc5-c61e-4269-9062-6c7ef79e3db3,burke llc,2023-05-09,4784.37,finance,3 years,2026-05-09,Basic Support,wendy carter,Adam Crane,188.82.17.29,new york,los angeles,Active,jane smith,windows 10,Visual Studio,1dbf69e9-f3fa-4d90-a0e7-131a476cb571,1,medium,medium,431,1,,1,7,0
ec3fc0d2-1437-4692-8958-16cc3bccfab7,4cf54889-f739-4d0d-b746-07514d86d8d8,fast,1c:cd:78:74:c3:0a,netgear,modelc,"32GB, 1TB HDD, AMD Ryzen 5/AMD RX 580",Mouse,switch,unmanaged,4c1273ef-65e4-4c53-b53c-cd57bf5a608b,watson group,2020-06-03,4928.8,it,3 years,2023-06-03,Basic Support,steven williams,"Kelly Lee, Amanda Taylor",83.211.108.145,los angeles,los angeles,In Maintenance,john doe,windows 10,"Zoom, Adobe Photoshop, MS Office",7a644a17-9770-4e2c-a751-cc3dda3c98eb,4,high,low,1501,0,,3,6,1
81cc5823-cfe4-4230-b57a-b1e0dcec342a,c9c10a4c-7387-43d8-a15a-21aa1f80f543,machine,12:a5:63:c7:d3:a3,cisco,modelc,"8GB, 512GB SSD, AMD Ryzen 7/AMD RX 580",None,desktop,all-in-one,2ba5fcee-93dc-4c29-8cd1-e9655fa609cc,francis-white,2022-06-26,2375.77,hr,2 years,2024-06-26,Extended Support,mary hutchinson,"Kyle Brennan, Lisa Hawkins, Anthony Duncan",134.23.136.30,san francisco,chicago,In Maintenance,jane smith,windows 10,"MS Office, Zoom",af5ecfa7-9157-4ad3-a405-0deda5d99487,2,high,low,748,0,,2,6,0
6c8b01e9-0ff6-4107-8a3a-ad2c0e576829,0ed1a128-d5c6-465a-904f-d5155216e2b6,important,44:a1:fb:81:6f:75,canon,modeld,"8GB, 512GB SSD, AMD Ryzen 7/NVIDIA GTX 1650",Keyboard,printer,inkjet,4f948921-3f7e-4a79-a4e6-b75fa0a5eb16,"johnson, perkins and thomas",2021-08-28,661.15,it,2 years,2023-08-28,Basic Support,ana wright,"Heather Hess, Catherine Mejia",124.231.186.57,los angeles,new york,In Maintenance,jane smith,windows 10,Zoom,06bc3070-a4b0-4352-8352-6ccd71bc6191,3,medium,low,1050,0,,1,6,0
8f6c144a-5148-4714-be8c-447a42e87133,74b3e9dd-c356-4e74-881b-1bd41d74367d,new,94:1a:fb:60:82:6f,hp,modeld,"32GB, 1TB HDD, Intel i5/NVIDIA RTX 2060",None,switch,managed,0f2edeed-82d0-4407-8f5d-c02dbc859c86,"mitchell, ramos and vega",2024-01-22,3060.52,hr,3 years,2027-01-22,Extended Support,benjamin rivera,"Michael Mahoney, Chelsea Mendoza, Janice Banks",146.93.200.145,chicago,chicago,Active,john doe,windows 10,"Visual Studio, Zoom",bc1ac832-f1c9-4d94-911c-e892aaba57cf,0,high,low,173,1,,2,7,1
e26de2db-6a61-40bd-8e11-9867a75c8029,a141c6f0-76da-4391-b492-dafa6315b09e,deal,00:f1:09:9a:41:f5,lenovo,modela,"32GB, 256GB SSD, AMD Ryzen 5/NVIDIA RTX 2060",None,server,blade,22e956d0-a0ce-4532-91a2-dc72dbee8ae9,miller group,2022-07-20,4946.68,hr,3 years,2025-07-20,Extended Support,neil hill,"Cathy Jones, Ashley Faulkner",49.24.160.30,new york,san francisco,Active,robert brown,windows 10,Zoom,90ad2783-5b95-4411-b79b-c7bcdc66b44e,4,medium,low,724,1,,1,7,0
cafd26b3-f014-4d8a-b0e7-8e1752265d18,6c024cdc-65c0-4066-8fbb-fc3324987a47,skin,b0:c3:4d:42:5a:4b,lenovo,modeld,"8GB, 512GB SSD, AMD Ryzen 5/AMD RX 580",Printer,server,tower,caa6c31d-a41b-4220-83f4-3a23378c9c57,stone ltd,2020-09-30,4579.64,finance,2 years,2022-09-30,Extended Support,neil cook,"Lorraine Gonzalez, Rebecca Howard, Keith Baldwin",158.253.26.239,chicago,los angeles,Decommissioned,john doe,windows 10,Adobe Photoshop,9989393d-a845-4ce8-bcee-0b9132833f18,3,medium,high,1382,0,,1,5,0
b51a0a94-b072-4cb5-8d63-9c392f58b65a,1dc1abb6-d55b-4cac-958f-1be28c17270f,radio,64:21:97:85:db:73,cisco,modelc,"16GB, 256GB SSD, AMD Ryzen 5/NVIDIA GTX 1650",Monitor,switch,managed,793c9b6b-5645-47eb-9ea8-53a12fcac472,lucas and sons,2023-05-21,2978.9,it,1 years,2024-05-21,Basic Support,kimberly gamble,"Donald Avila, Kylie Mayo",47.192.178.136,new york,new york,In Maintenance,emily davis,windows 10,"MS Office, Visual Studio",df3d5718-3026-4d2f-a757-9ad2a73785e3,2,medium,low,419,0,,2,5,1
5a612cc9-bb37-47d9-a5dd-4d14cf531f3f,966df185-1698-4e92-a3ac-d3843e69d21c,professor,0e:23:a6:93:48:62,netgear,modelb,"8GB, 1TB HDD, AMD Ryzen 7/AMD RX 580",None,server,blade,78fb9abb-4c05-411d-adf1-21486b7a4c59,"rodriguez, king and carney",2020-04-26,4167.02,hr,2 years,2022-04-26,Basic Support,brian glover,"Ruben Garcia, Charles Johnson",37.128.140.159,new york,san francisco,In Maintenance,emily davis,macos,MS Office,3c625360-c235-4e48-a002-b2b45772ad6c,2,high,medium,1539,0,,1,5,0
5e24d54c-d1ed-465b-9eda-82cda5d0c73a,7e468987-c728-4d2e-acc5-b743bd5cf5d4,strong,3a:bb:bf:30:64:ed,dell,modelb,"8GB, 256GB SSD, AMD Ryzen 5/NVIDIA GTX 1650",Monitor,server,blade,6d709b25-00fe-45b6-b2f6-fd65e996c8b8,"chambers, kramer and miller",2023-12-12,757.33,it,1 years,2024-12-12,Basic Support,dennis nicholson,"Dr. Peter Stewart, Dylan Richardson, Frank Lindsey",197.53.193.198,los angeles,chicago,Active,john doe,linux,Adobe Photoshop,d27eb31c-425a-4c38-9927-fdb915188765,2,high,medium,214,1,,1,4,0
2a385d83-e697-425c-9a1b-ca06a52fe3bd,bdaee472-634c-4c68-abd0-e5358c30a840,deep,92:75:55:0b:bc:e3,hp,modelb,"16GB, 512GB SSD, AMD Ryzen 5/NVIDIA RTX 2060",None,laptop,gaming,19da22c2-2bfc-4771-985c-d7ec96468a6e,miller plc,2024-01-11,815.76,hr,3 years,2027-01-11,Basic Support,joshua patterson,"Daniel Boyd, April Pierce, Anthony Moss",11.40.184.181,los angeles,san francisco,In Maintenance,emily davis,linux,"Adobe Photoshop, Visual Studio",a9a13f35-5ecd-44f1-b863-19aa564dfef5,0,low,medium,184,1,,2,7,0
1403a29b-6064-4da6-95f6-cfc721cbf5d4,3b3d9e15-9ee9-4ddf-b48f-155785284d1c,experience,82:69:c5:ed:7d:90,netgear,modela,"16GB, 1TB HDD, AMD Ryzen 7/NVIDIA GTX 1650",None,printer,inkjet,89ff8e04-c6c5-448d-885a-b76b4cd2fd57,sanders-anderson,2021-09-02,2520.59,marketing,1 years,2022-09-02,Basic Support,dawn salas,Philip Potter,37.138.102.75,san francisco,san francisco,Decommissioned,emily davis,windows 10,MS Office,f02a0dc4-443b-409b-9287-1cf69b7352f2,2,medium,high,1045,0,,1,6,1
ec24c3aa-9e6c-4a4b-be68-92f9774d4cc6,48686a40-412b-4448-a8ee-c18f27e29ccc,onto,04:43:54:1b:6a:c4,canon,modelb,"32GB, 1TB HDD, AMD Ryzen 5/AMD RX 580",None,laptop,business,3d0b1d6e-2f54-4aae-bf0c-65f25af98de3,brown plc,2023-09-10,3056.91,hr,1 years,2024-09-10,Extended Support,matthew ward,"Karen Holland, Juan Jones, Caleb Blevins",117.205.172.94,los angeles,chicago,Active,jane smith,windows 10,"Zoom, MS Office",2ca76ded-a533-4d66-ba71-0740ecec71ae,5,medium,high,307,1,,2,6,0
6d4a3a71-9d6a-430b-a899-d68209ad59d3,7c975f1f-c189-449b-a6e4-a13fd3263d78,generation,3c:5e:af:a0:91:fd,hp,modelc,"32GB, 512GB SSD, Intel i5/NVIDIA RTX 2060",None,server,rack,1a3ae588-76d3-4ddf-87e0-8d5adfab1fb2,myers ltd,2021-03-10,4721.69,hr,3 years,2024-03-10,Basic Support,rachel ross,"Melissa Davis, Kevin Hampton",17.177.221.128,new york,los angeles,Decommissioned,john doe,windows 10,Visual Studio,0fb8d8db-cf55-4356-899f-7a35877874d4,1,low,medium,1221,0,,1,8,0
14d17f27-9a0e-4192-817e-4219afa7d008,ad025ac3-8784-4578-99b7-783cb895cf4f,not,22:d5:30:a1:33:ea,lenovo,modela,"8GB, 512GB SSD, Intel i7/AMD RX 580",None,laptop,ultrabook,1465eac8-295c-429f-ae38-81adf8fadcb1,smith ltd,2021-10-30,2934.05,marketing,3 years,2024-10-30,Basic Support,kimberly rios,"Olivia Dixon, Emily Williams, Erin Rodriguez",196.84.212.82,chicago,new york,Active,jane smith,windows 10,"Adobe Photoshop, Zoom",a066524b-bc20-4b79-951d-a7e6db84383f,0,high,low,987,1,,2,6,0
454ac3a7-89a4-4de3-a6c8-548ea253cd0e,a3d5592e-738f-4017-9ed9-10e9d20d60df,leader,ca:00:8a:4f:4e:90,apple,modelb,"8GB, 1TB HDD, AMD Ryzen 7/NVIDIA RTX 2060",Keyboard,printer,laser,a3a48eaf-dc23-456b-9f9c-831e28988da0,thomas group,2020-05-07,2513.84,finance,3 years,2023-05-07,Extended Support,jennifer bennett dds,"Gloria Evans, Jessica Hutchinson",1.169.98.108,chicago,chicago,In Maintenance,robert brown,windows 10,"Visual Studio, Adobe Photoshop, MS Office",ec9c7640-6975-4d04-b31b-f773efaf5774,2,low,low,1528,0,,3,6,1
7ea34f8b-039b-40fe-a6d2-66932feee109,98473aae-d236-4994-9807-752981516b23,out,18:e0:37:c7:ea:a8,netgear,modelb,"32GB, 256GB SSD, AMD Ryzen 5/NVIDIA RTX 2060",Monitor,server,rack,249ebcb9-a776-457d-ae48-a0c0527d8c64,martin-lawson,2024-02-18,1147.4,finance,3 years,2027-02-18,Basic Support,jacob perez,"Christina Bridges, Joshua Jones, Briana Simmons",38.189.168.99,los angeles,chicago,Active,john doe,linux,"Zoom, Visual Studio, MS Office",cf30c1b1-161d-405e-8abb-0399bf5a1a54,1,low,low,146,1,,3,7,0
5874d9e6-306f-4d56-b3ff-38cd6075434b,af9973e5-78d8-41c4-b4f3-18fb264aa3ed,anything,f8:31:94:20:ac:ee,cisco,modeld,"32GB, 1TB HDD, Intel i5/AMD RX 580",None,laptop,business,6d44857a-a48e-4231-9af7-1824dec74798,owen-hayes,2022-02-03,3493.08,marketing,1 years,2023-02-03,Basic Support,wendy martinez,"Luis Thompson, John Simpson",104.169.63.22,san francisco,san francisco,In Maintenance,emily davis,windows 11,"Zoom, Visual Studio",1b07ad09-0fe1-4dca-ac92-74a9119b236f,5,low,medium,891,0,,2,6,1
e4ca7726-017e-495c-ba61-e3521ca8c43d,f78df429-37e3-4fde-a3d0-8012a20c9bb8,here,b0:f4:21:e1:c6:b1,canon,modeld,"8GB, 512GB SSD, AMD Ryzen 5/NVIDIA GTX 1650",Monitor,desktop,tower,4da01f28-2deb-4f8e-907f-bfa267cbd071,mcdonald-davidson,2022-02-12,1101.13,hr,2 years,2024-02-12,Extended Support,christopher flores,Kevin Monroe,5.137.166.169,san francisco,los angeles,Decommissioned,john doe,windows 11,MS Office,85d06813-4145-46da-8460-b3bfaf128ca5,0,low,medium,882,0,,1,5,0
2913b148-ac66-4668-8e9d-a79a94178c3d,fbf9c08d-2047-441c-b750-e2193b5d88f6,down,9e:14:a1:bf:6a:c5,hp,modelc,"32GB, 256GB SSD, Intel i7/NVIDIA GTX 1650",Keyboard,laptop,gaming,a81a2c28-92ec-4249-9d3b-69c2d6ba8cba,"blanchard, clark and pearson",2021-07-24,2791.5,finance,2 years,2023-07-24,Extended Support,valerie johnson,"Tiffany Wilson, Autumn Carlson",183.131.220.124,new york,new york,In Maintenance,robert brown,macos,"Zoom, Adobe Photoshop",00827b95-074d-4648-9d93-0a402b49e7e8,4,medium,medium,1085,0,,2,7,1
980b5722-30d3-4641-873e-ef91968c9a33,b901edcb-544e-4b53-91b3-97907531542e,similar,a8:87:86:78:b1:f0,canon,modeld,"16GB, 512GB SSD, Intel i7/NVIDIA RTX 2060",Printer,printer,laser,d1e67e8d-d915-40b0-a407-40b1ddf03d59,"dean, orr and coleman",2021-06-02,3976.09,finance,2 years,2023-06-02,Extended Support,max santana,"Lisa Walton, Casey Alvarado",49.213.179.65,los angeles,san francisco,In Maintenance,emily davis,windows 10,"MS Office, Zoom",e88f8a51-4128-489e-9c3c-1c7a71f53684,2,high,low,1137,0,,2,8,0
e460bfb7-b8e4-4c16-afd6-3e19bf5f94b8,059e6f3d-21fc-4918-8fdb-8c5d5d2f74d0,benefit,7a:76:f6:f8:b2:9f,apple,modelc,"16GB, 256GB SSD, Intel i7/NVIDIA RTX 2060",Monitor,laptop,gaming,a9fff12b-ee91-4b1d-b968-c03af1e70202,"ruiz, wells and gonzalez",2019-08-05,1677.96,marketing,1 years,2020-08-05,Basic Support,michelle greene,"Jerry Wright, Tina Brooks, Jacqueline Ortega",7.18.178.105,los angeles,new york,In Maintenance,john doe,windows 10,"Visual Studio, MS Office",72a53bf5-1e58-4bbe-9c5b-2e5f7cb7ecf3,0,low,low,1804,0,,2,7,0
dd9750d5-f19e-4c5f-9236-9d34b1f41988,1f50d476-a84f-4b04-9df8-2269662e50c6,model,30:80:b0:0e:a8:b3,cisco,modelc,"32GB, 256GB SSD, Intel i7/NVIDIA GTX 1650",None,router,wired,11e795f8-adfb-4091-b843-b1eb893d542b,harrell-barton,2021-08-10,753.79,marketing,3 years,2024-08-10,Basic Support,michael anderson,Mario Miller,207.242.45.42,los angeles,los angeles,Active,jane smith,macos,Visual Studio,3cfa4e90-0fd4-481e-a34e-6b43f664e183,3,low,low,1068,1,,1,7,1
68511c07-2f14-4971-acd7-edfb82ebb20d,9b172052-5498-4ad4-91f6-6dabc102b6d1,ahead,74:7a:64:b1:e7:e3,netgear,modela,"8GB, 512GB SSD, AMD Ryzen 5/AMD RX 580",Monitor,laptop,ultrabook,e687ae9a-3295-4533-9bf9-83a325df0c9d,miller group,2023-10-02,696.69,marketing,1 years,2024-10-02,Basic Support,amanda shaw,Tammy Walker,220.58.198.58,chicago,chicago,Active,emily davis,linux,Visual Studio,41342b3b-4b8c-497c-a4c4-b96774fe5730,4,low,medium,285,1,,1,5,1
caf1a5e2-1fb5-4e47-9779-527a094ba45d,ddffd2f4-bc2e-4ac0-84a4-f6313f2410a8,many,ca:a6:47:23:05:19,cisco,modelc,"32GB, 512GB SSD, Intel i7/NVIDIA GTX 1650",None,laptop,ultrabook,97e4cf00-a91d-4fe3-8d7b-df0257eb5c49,miller-hernandez,2022-07-25,3342.9,marketing,2 years,2024-07-25,Basic Support,jimmy hart,"Natasha Barker, Morgan Jackson",43.5.238.25,chicago,new york,In Maintenance,john doe,linux,Zoom,c0698007-1bc7-443d-90c9-88cf3625671a,1,low,high,719,1,,1,8,0
ec883bca-778a-4885-b527-b780972cb725,d9bdc415-c014-4650-9739-dc62d48bf6ed,time,f4:e8:8c:57:bf:b1,apple,modeld,"16GB, 512GB SSD, AMD Ryzen 7/NVIDIA RTX 2060",Mouse,switch,managed,314883a2-bafb-4b07-8483-8a2c1f458202,montoya-watson,2020-12-14,4629.77,finance,1 years,2021-12-14,Basic Support,mary sanchez,"Sheila Austin, Kenneth Harris",206.242.37.209,new york,san francisco,In Maintenance,john doe,windows 11,"Zoom, Adobe Photoshop, MS Office",ab9db9f0-51f0-4abb-99b3-a6b2e5d3046b,3,high,medium,1307,0,,3,8,0
f8186cab-8473-4a3c-b8bd-c39146139f9b,7168f9b5-59d5-4a53-8861-d85f6b40acb7,under,62:30:b5:2e:95:b3,apple,modelb,"16GB, 256GB SSD, Intel i5/NVIDIA GTX 1650",Printer,server,blade,77abe335-83d2-445c-8eb2-0f1e1a753713,"thomas, cummings and flores",2022-04-16,2900.77,finance,3 years,2025-04-16,Extended Support,lisa frank,"Timothy Berger, Sharon Griffin",200.251.194.149,chicago,san francisco,Active,jane smith,windows 11,MS Office,238d23a3-da8b-4405-af39-5e3bad4b27b1,5,high,high,819,1,,1,5,0
59bf9a32-f6ca-4235-b864-a19ffdd98c20,48a5538e-5571-4418-84f5-a6245a32dcc5,huge,de:2d:dc:1b:d3:68,dell,modelc,"32GB, 256GB SSD, Intel i5/NVIDIA RTX 2060",Keyboard,printer,laser,9dc3ba0f-026d-4959-9466-b648c9f46d26,kelly inc,2024-01-18,3587.39,marketing,2 years,2026-01-18,Basic Support,melanie lee,"Christina Johnson, Kristen Pham",12.8.5.136,los angeles,los angeles,In Maintenance,john doe,linux,"Zoom, Visual Studio",7a2c289a-7a7e-44ed-b96d-0794dfaeeb11,2,low,high,177,1,,2,7,1
6caae292-6424-44ec-98da-b03192fb159e,ef1ec57e-0120-4fc5-b50e-a315bfd36606,possible,68:03:38:d4:7b:a8,canon,modeld,"32GB, 256GB SSD, Intel i7/NVIDIA RTX 2060",Keyboard,router,wireless,660992fc-2d6b-4d58-9165-f12b8cdc0fd7,"nguyen, davis and kelly",2019-10-02,701.02,marketing,1 years,2020-10-02,Extended Support,jose evans,Emily Wilson,143.237.7.203,new york,los angeles,In Maintenance,jane smith,windows 10,"Zoom, MS Office, Adobe Photoshop",c7339df3-ed83-4750-9871-1dabbf2b26cf,3,low,low,1746,0,,3,8,0
1fe71151-eced-477f-a432-5c03c776edc3,3cc05fd9-0c58-4c94-ac9a-5d0daa2681f8,job,8c:2e:b1:9e:49:78,hp,modelc,"32GB, 1TB HDD, Intel i7/NVIDIA GTX 1650",Printer,server,tower,468518f5-96b0-4ef9-8fc1-324696041923,smith-gonzalez,2023-01-31,2836.45,it,3 years,2026-01-31,Extended Support,mercedes matthews,"Chris Gonzalez, Rebekah Brooks",37.125.11.13,chicago,chicago,Active,robert brown,macos,"Zoom, Visual Studio",eeb6bd70-4a6c-4e6c-9647-89f931ab7061,5,medium,low,529,1,,2,7,1
f8bb4bd3-5cc1-477d-87b9-08f96733518e,8f012a4c-5f7e-41fa-9c77-096a5cee71ea,never,ec:59:2f:e2:c6:12,lenovo,modelb,"16GB, 1TB HDD, AMD Ryzen 5/NVIDIA RTX 2060",Keyboard,laptop,ultrabook,600d8e36-e35c-44fd-a686-1b29dc5b7e17,thomas ltd,2021-06-09,2375.92,it,1 years,2022-06-09,Basic Support,dana bishop,Kent Williams,72.132.132.15,new york,san francisco,In Maintenance,john doe,macos,"MS Office, Zoom, Visual Studio",f3bb8acb-c0f1-4df4-ac84-c47d756ea71a,5,low,low,1130,0,,3,6,0
301faa2c-021d-450f-a17a-bcf8ebd3939b,246f2443-de77-4f3a-b9b7-f05c028c9a8d,together,70:0e:50:73:cc:0a,netgear,modelc,"16GB, 512GB SSD, Intel i7/NVIDIA RTX 2060",Printer,desktop,all-in-one,8caa40ea-1b00-4da4-b853-fc31e9cd3095,anderson plc,2020-10-04,4715.99,it,3 years,2023-10-04,Extended Support,scott fleming,Heather Pearson,43.52.101.195,san francisco,new york,In Maintenance,jane smith,windows 11,"MS Office, Adobe Photoshop",f7cc8c51-f0de-46da-ba27-e8814cfaf760,4,low,low,1378,0,,2,8,0
e27a6d58-0594-44fb-bd9f-ce42890d8e25,19f946d8-8f8f-414b-87d5-4aedd36c5dee,assume,fa:d5:44:61:64:b8,canon,modeld,"32GB, 512GB SSD, AMD Ryzen 5/NVIDIA RTX 2060",Keyboard,server,tower,672b84b2-0690-49f9-be9f-a1597421144b,patel-figueroa,2020-07-14,3763.88,marketing,1 years,2021-07-14,Basic Support,melissa berger,"Jose Pratt, Suzanne Simmons",79.144.173.151,san francisco,san francisco,Decommissioned,jane smith,windows 10,Zoom,606148bf-bdd3-4271-b924-89ee3eeb0c96,0,low,high,1460,0,,1,8,1
24fbc098-dab4-4b28-b756-f1b772c69c95,703b8f00-33b8-4dda-a326-974413d49c0a,production,be:57:71:85:f1:84,apple,modelb,"32GB, 512GB SSD, AMD Ryzen 5/NVIDIA GTX 1650",Mouse,desktop,tower,191b5ea0-a100-46f3-9c53-a69feccb57a1,frank-harris,2020-05-25,2858.73,finance,1 years,2021-05-25,Basic Support,benjamin harris,"Joseph Valdez, Daniel Henderson",178.84.89.143,los angeles,san francisco,Decommissioned,emily davis,linux,"MS Office, Adobe Photoshop, Visual Studio",de13a4d0-72ab-46e7-b553-178419812b8c,2,low,medium,1510,0,,3,7,0
0f4223f4-66fe-4c56-896e-35a066b714fa,b301922c-f7ca-4c50-8727-f16172374792,senior,fc:fc:96:0c:cf:df,apple,modela,"32GB, 1TB HDD, AMD Ryzen 5/NVIDIA RTX 2060",Keyboard,laptop,gaming,07358aa9-8214-4257-ad87-29e72849f382,"williams, johnson and miller",2023-05-20,581.87,marketing,2 years,2025-05-20,Basic Support,shannon aguilar,"Evan Johnston, Samantha Simmons, Robert Phillips",49.65.229.77,los angeles,los angeles,In Maintenance,robert brown,linux,"MS Office, Zoom",ce02eb5a-b5f9-42eb-86b6-18a049bd510c,2,medium,medium,420,1,,2,7,1
6c11fc2f-8a37-4b4c-a006-d9499e8f05dd,cdf507f5-7ff1-4f71-8bbd-32cb1aa001d5,plan,d2:3f:c3:46:d0:11,hp,modela,"32GB, 256GB SSD, Intel i5/AMD RX 580",Monitor,router,wired,c2e9853a-fc05-41e9-9332-5cb619aa0331,hudson group,2020-08-31,3215.29,hr,2 years,2022-08-31,Extended Support,andrea walter,"Ryan Meyers, Pamela Grant, Sarah Hernandez",66.152.192.44,los angeles,new york,In Maintenance,john doe,windows 11,"Zoom, MS Office",3a631654-2593-4740-a072-2908b6a1c8b0,3,medium,low,1412,0,,2,6,0
758b0f46-9297-4fb7-888b-fedcb80811de,0dde8eb5-59cb-45bf-b37d-78ee2cd6c594,carry,b2:d0:a0:84:bd:39,dell,modela,"16GB, 1TB HDD, Intel i5/NVIDIA RTX 2060",Printer,desktop,all-in-one,fcde64c7-3c4d-41cb-8908-55928580039c,"maddox, liu and anderson",2023-03-27,3706.5,it,3 years,2026-03-27,Extended Support,gilbert berg,"Bradley Tran, Rhonda Bell",33.186.95.96,los angeles,chicago,In Maintenance,john doe,windows 11,MS Office,f3d9d982-faed-4556-8722-09995246076a,2,low,high,474,1,,1,6,0
77591582-4020-4d45-9c48-686b4d4c7c45,52b1c958-3803-4aa4-a122-32689149255f,right,0a:62:eb:87:2c:7e,dell,modelb,"16GB, 1TB HDD, AMD Ryzen 7/NVIDIA GTX 1650",Monitor,switch,managed,a5807674-a594-4fe0-a1b8-fb15f11b611a,torres-richards,2024-03-21,4699.95,finance,2 years,2026-03-21,Basic Support,natasha perez,Tracy Brewer,58.57.17.15,chicago,chicago,In Maintenance,jane smith,windows 11,Zoom,e8a64714-68b9-4c5f-8117-d7cb55731363,0,low,high,114,1,,1,6,1
72c6d13e-af62-4b5b-9773-d7fe4f570a37,59cb4883-45cd-4f53-b770-3206405c829a,score,f0:0e:c2:88:34:3b,dell,modelb,"32GB, 256GB SSD, AMD Ryzen 7/NVIDIA RTX 2060",Printer,printer,inkjet,6b299a70-1649-45d9-bc90-445659f92111,richardson-jones,2020-08-28,4175.55,it,2 years,2022-08-28,Extended Support,kirsten silva,"Lisa Rivera, Lisa Baldwin DVM, Laura Stewart",114.17.249.213,chicago,san francisco,In Maintenance,robert brown,linux,Visual Studio,8bb63e5a-8397-4378-a5d4-842653cc57ce,4,high,medium,1415,0,,1,8,0
